date,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,rain_mm,year,month,month_name,season
2020-06-18,41.2,28.0,34.6,0.0,0.0,2020,6,Jun,Monsoon
2020-06-19,40.3,30.0,34.9,0.0,0.0,2020,6,Jun,Monsoon
2020-06-20,39.2,29.5,33.7,1.2,1.2,2020,6,Jun,Monsoon
2020-06-21,38.6,28.6,33.4,0.0,0.0,2020,6,Jun,Monsoon
2020-06-22,36.5,27.6,31.9,1.0,1.0,2020,6,Jun,Monsoon
2020-06-23,35.1,28.4,31.5,2.0,2.0,2020,6,Jun,Monsoon
2020-06-24,33.0,28.2,30.3,3.1,3.1,2020,6,Jun,Monsoon
2020-06-25,37.1,26.7,31.9,0.0,0.0,2020,6,Jun,Monsoon
2020-06-26,36.4,27.9,32.4,1.4,1.4,2020,6,Jun,Monsoon
2020-06-27,38.3,29.5,33.7,0.1,0.1,2020,6,Jun,Monsoon
2020-06-28,38.8,30.2,35.0,0.2,0.2,2020,6,Jun,Monsoon
2020-06-29,39.7,29.7,34.4,0.5,0.5,2020,6,Jun,Monsoon
2020-06-30,36.3,27.1,32.2,0.0,0.0,2020,6,Jun,Monsoon
2020-07-01,38.2,28.5,33.3,0.0,0.0,2020,7,Jul,Monsoon
2020-07-02,40.5,29.9,35.1,0.1,0.1,2020,7,Jul,Monsoon
2020-07-03,41.2,31.0,35.0,0.0,0.0,2020,7,Jul,Monsoon
2020-07-04,37.7,28.6,33.1,0.0,0.0,2020,7,Jul,Monsoon
2020-07-05,34.6,24.9,29.9,4.1,4.1,2020,7,Jul,Monsoon
2020-07-06,34.7,26.5,30.6,0.3,0.3,2020,7,Jul,Monsoon
2020-07-07,32.9,27.1,29.3,1.5,1.5,2020,7,Jul,Monsoon
2020-07-08,32.8,25.5,28.8,5.4,5.4,2020,7,Jul,Monsoon
2020-07-09,33.5,26.8,30.2,2.2,2.2,2020,7,Jul,Monsoon
2020-07-10,37.8,28.6,32.7,1.6,1.6,2020,7,Jul,Monsoon
2020-07-11,36.3,26.0,31.9,0.9,0.9,2020,7,Jul,Monsoon
2020-07-12,35.5,28.8,31.7,0.5,0.5,2020,7,Jul,Monsoon
2020-07-13,36.2,27.2,31.9,0.1,0.1,2020,7,Jul,Monsoon
2020-07-14,38.5,28.9,33.2,0.0,0.0,2020,7,Jul,Monsoon
2020-07-15,36.4,28.0,31.9,0.1,0.1,2020,7,Jul,Monsoon
2020-07-16,33.6,28.2,30.7,4.6,4.6,2020,7,Jul,Monsoon
2020-07-17,34.8,28.1,31.1,10.8,10.8,2020,7,Jul,Monsoon
2020-07-18,35.8,27.2,31.6,2.5,2.5,2020,7,Jul,Monsoon
2020-07-19,34.5,27.1,30.5,14.1,14.1,2020,7,Jul,Monsoon
2020-07-20,33.3,26.3,29.3,15.3,15.3,2020,7,Jul,Monsoon
2020-07-21,32.3,25.1,28.2,13.5,13.5,2020,7,Jul,Monsoon
2020-07-22,30.2,25.2,27.2,14.4,14.4,2020,7,Jul,Monsoon
2020-07-23,32.8,24.4,28.5,0.2,0.2,2020,7,Jul,Monsoon
2020-07-24,32.3,26.1,28.8,1.6,1.6,2020,7,Jul,Monsoon
2020-07-25,32.2,25.8,28.8,1.9,1.9,2020,7,Jul,Monsoon
2020-07-26,34.0,25.5,29.9,2.6,2.6,2020,7,Jul,Monsoon
2020-07-27,34.3,27.8,31.0,2.7,2.7,2020,7,Jul,Monsoon
2020-07-28,35.5,29.1,31.8,0.4,0.4,2020,7,Jul,Monsoon
2020-07-29,33.8,27.8,30.5,0.1,0.1,2020,7,Jul,Monsoon
2020-07-30,31.9,25.8,28.9,3.9,3.9,2020,7,Jul,Monsoon
2020-07-31,33.1,25.4,29.2,8.5,8.5,2020,7,Jul,Monsoon
2020-08-01,32.8,26.8,29.4,5.6,5.6,2020,8,Aug,Monsoon
2020-08-02,35.2,27.5,31.1,0.2,0.2,2020,8,Aug,Monsoon
2020-08-03,35.9,28.5,31.7,1.3,1.3,2020,8,Aug,Monsoon
2020-08-04,36.9,27.2,31.7,0.9,0.9,2020,8,Aug,Monsoon
2020-08-05,33.7,28.1,30.5,2.1,2.1,2020,8,Aug,Monsoon
2020-08-06,34.8,27.6,30.9,0.1,0.1,2020,8,Aug,Monsoon
2020-08-07,33.5,27.1,29.9,0.9,0.9,2020,8,Aug,Monsoon
2020-08-08,34.5,27.4,30.8,3.3,3.3,2020,8,Aug,Monsoon
2020-08-09,33.3,26.9,29.8,22.8,22.8,2020,8,Aug,Monsoon
2020-08-10,31.1,26.5,28.8,2.4,2.4,2020,8,Aug,Monsoon
2020-08-11,31.8,26.5,28.9,15.8,15.8,2020,8,Aug,Monsoon
2020-08-12,33.8,26.2,29.8,3.4,3.4,2020,8,Aug,Monsoon
2020-08-13,27.5,25.8,26.6,84.6,84.6,2020,8,Aug,Monsoon
2020-08-14,30.9,25.5,27.6,5.0,5.0,2020,8,Aug,Monsoon
2020-08-15,32.3,25.9,28.9,2.6,2.6,2020,8,Aug,Monsoon
2020-08-16,31.9,26.0,28.7,6.2,6.2,2020,8,Aug,Monsoon
2020-08-17,32.8,26.7,29.1,2.1,2.1,2020,8,Aug,Monsoon
2020-08-18,32.2,27.5,29.8,9.7,9.7,2020,8,Aug,Monsoon
2020-08-19,29.1,26.0,27.1,16.7,16.7,2020,8,Aug,Monsoon
2020-08-20,29.1,24.5,26.5,8.8,8.8,2020,8,Aug,Monsoon
2020-08-21,32.2,25.9,28.6,0.2,0.2,2020,8,Aug,Monsoon
2020-08-22,32.6,26.1,28.6,0.1,0.1,2020,8,Aug,Monsoon
2020-08-23,31.4,25.8,28.1,2.0,2.0,2020,8,Aug,Monsoon
2020-08-24,30.5,25.5,27.7,0.8,0.8,2020,8,Aug,Monsoon
2020-08-25,31.8,25.5,28.5,0.9,0.9,2020,8,Aug,Monsoon
2020-08-26,32.2,26.0,29.0,0.9,0.9,2020,8,Aug,Monsoon
2020-08-27,31.5,26.6,28.7,1.1,1.1,2020,8,Aug,Monsoon
2020-08-28,33.0,26.0,28.5,2.8,2.8,2020,8,Aug,Monsoon
2020-08-29,32.5,25.4,28.5,1.8,1.8,2020,8,Aug,Monsoon
2020-08-30,30.4,26.3,27.9,2.4,2.4,2020,8,Aug,Monsoon
2020-08-31,31.5,25.2,27.9,1.5,1.5,2020,8,Aug,Monsoon
2020-09-01,32.3,25.1,28.5,1.3,1.3,2020,9,Sep,Monsoon
2020-09-02,32.3,25.5,28.8,0.8,0.8,2020,9,Sep,Monsoon
2020-09-03,31.5,26.1,28.5,5.4,5.4,2020,9,Sep,Monsoon
2020-09-04,32.3,26.1,28.9,2.5,2.5,2020,9,Sep,Monsoon
2020-09-05,33.0,25.8,28.3,9.6,9.6,2020,9,Sep,Monsoon
2020-09-06,31.2,25.9,28.2,5.3,5.3,2020,9,Sep,Monsoon
2020-09-07,32.1,25.9,28.7,4.5,4.5,2020,9,Sep,Monsoon
2020-09-08,32.9,26.0,29.3,0.4,0.4,2020,9,Sep,Monsoon
2020-09-09,34.0,25.9,29.8,0.0,0.0,2020,9,Sep,Monsoon
2020-09-10,34.3,26.0,29.8,0.0,0.0,2020,9,Sep,Monsoon
2020-09-11,34.8,25.9,30.2,0.0,0.0,2020,9,Sep,Monsoon
2020-09-12,34.7,25.5,30.2,0.0,0.0,2020,9,Sep,Monsoon
2020-09-13,33.6,25.9,29.9,0.0,0.0,2020,9,Sep,Monsoon
2020-09-14,33.7,26.5,29.8,0.6,0.6,2020,9,Sep,Monsoon
2020-09-15,35.2,26.1,30.8,0.0,0.0,2020,9,Sep,Monsoon
2020-09-16,36.3,26.8,31.4,0.0,0.0,2020,9,Sep,Monsoon
2020-09-17,36.6,27.2,31.7,0.0,0.0,2020,9,Sep,Monsoon
2020-09-18,37.3,27.4,32.1,0.0,0.0,2020,9,Sep,Monsoon
2020-09-19,36.2,26.9,31.4,0.0,0.0,2020,9,Sep,Monsoon
2020-09-20,36.0,26.4,30.7,0.0,0.0,2020,9,Sep,Monsoon
2020-09-21,35.6,25.1,30.8,0.0,0.0,2020,9,Sep,Monsoon
2020-09-22,33.5,26.7,30.2,5.7,5.7,2020,9,Sep,Monsoon
2020-09-23,32.7,26.1,29.5,2.3,2.3,2020,9,Sep,Monsoon
2020-09-24,35.3,25.5,29.6,0.0,0.0,2020,9,Sep,Monsoon
2020-09-25,36.6,25.8,30.6,0.0,0.0,2020,9,Sep,Monsoon
2020-09-26,34.5,24.2,29.2,0.0,0.0,2020,9,Sep,Monsoon
2020-09-27,34.7,24.2,28.9,0.0,0.0,2020,9,Sep,Monsoon
2020-09-28,34.8,23.5,28.5,0.0,0.0,2020,9,Sep,Monsoon
2020-09-29,34.5,22.4,28.0,0.0,0.0,2020,9,Sep,Monsoon
2020-09-30,34.5,22.0,27.9,0.0,0.0,2020,9,Sep,Monsoon
2020-10-01,35.2,22.0,28.3,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-02,34.7,21.7,27.9,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-03,33.7,21.0,27.3,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-04,33.5,18.3,26.4,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-05,34.0,20.1,26.7,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-06,34.1,19.4,26.7,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-07,34.5,20.1,26.8,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-08,34.0,19.4,26.9,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-09,33.5,19.5,27.0,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-10,33.7,20.5,27.3,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-11,33.7,20.5,27.5,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-12,33.2,20.2,27.3,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-13,34.0,21.4,27.4,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-14,33.1,22.5,27.6,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-15,33.5,21.8,27.3,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-16,32.9,18.5,25.6,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-17,33.2,21.4,27.0,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-18,33.2,19.2,26.1,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-19,32.3,19.3,25.3,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-20,33.0,17.2,24.9,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-21,33.4,17.1,25.4,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-22,32.5,20.3,26.2,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-23,32.5,17.7,25.4,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-24,32.4,18.7,24.9,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-25,32.8,18.2,25.6,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-26,32.2,18.5,25.1,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-27,30.8,16.8,23.1,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-28,30.2,15.3,23.1,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-29,30.2,16.6,23.9,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-30,30.0,14.4,22.4,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-10-31,30.1,15.1,21.9,0.0,0.0,2020,10,Oct,Post-monsoon/Autumn
2020-11-01,29.0,14.3,21.4,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-02,29.4,13.7,21.9,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-03,29.6,12.8,21.9,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-04,29.0,13.8,21.4,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-05,30.1,14.6,22.6,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-06,30.2,13.4,21.9,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-07,29.5,14.1,21.4,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-08,29.2,12.6,21.5,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-09,28.6,12.7,20.9,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-10,27.7,15.2,21.1,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-11,27.7,14.5,20.6,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-12,27.2,13.9,21.0,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-13,27.1,13.4,21.0,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-14,27.9,14.2,20.4,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-15,29.0,15.8,21.1,4.2,4.2,2020,11,Nov,Post-monsoon/Autumn
2020-11-16,25.1,16.2,19.5,8.2,8.2,2020,11,Nov,Post-monsoon/Autumn
2020-11-17,24.1,14.4,18.7,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-18,23.8,13.5,17.8,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-19,23.2,12.7,17.2,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-20,23.5,11.2,16.5,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-21,22.6,11.6,16.3,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-22,22.6,10.0,15.8,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-23,23.1,9.0,15.8,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-24,23.0,9.8,16.1,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-25,22.1,13.7,17.0,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-26,22.5,13.4,17.3,0.7,0.7,2020,11,Nov,Post-monsoon/Autumn
2020-11-27,24.1,12.2,17.3,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-28,23.8,11.2,16.4,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-29,23.4,9.8,15.6,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-11-30,24.0,10.0,16.2,0.0,0.0,2020,11,Nov,Post-monsoon/Autumn
2020-12-01,24.5,10.1,16.6,0.0,0.0,2020,12,Dec,Winter
2020-12-02,25.6,10.9,17.7,0.0,0.0,2020,12,Dec,Winter
2020-12-03,25.5,11.6,18.5,0.0,0.0,2020,12,Dec,Winter
2020-12-04,26.8,11.4,18.6,0.0,0.0,2020,12,Dec,Winter
2020-12-05,26.5,13.1,18.9,0.0,0.0,2020,12,Dec,Winter
2020-12-06,26.7,13.6,19.0,0.0,0.0,2020,12,Dec,Winter
2020-12-07,26.0,13.0,18.4,0.0,0.0,2020,12,Dec,Winter
2020-12-08,25.5,11.7,18.2,0.0,0.0,2020,12,Dec,Winter
2020-12-09,26.0,12.4,19.4,0.0,0.0,2020,12,Dec,Winter
2020-12-10,26.2,13.1,18.7,0.0,0.0,2020,12,Dec,Winter
2020-12-11,25.4,13.0,18.9,0.2,0.2,2020,12,Dec,Winter
2020-12-12,22.9,14.6,17.9,0.9,0.9,2020,12,Dec,Winter
2020-12-13,21.0,10.6,15.1,0.0,0.0,2020,12,Dec,Winter
2020-12-14,19.8,8.4,12.6,0.0,0.0,2020,12,Dec,Winter
2020-12-15,18.5,6.3,11.3,0.0,0.0,2020,12,Dec,Winter
2020-12-16,18.8,6.8,11.5,0.0,0.0,2020,12,Dec,Winter
2020-12-17,16.4,5.2,10.2,0.0,0.0,2020,12,Dec,Winter
2020-12-18,17.9,5.8,11.0,0.0,0.0,2020,12,Dec,Winter
2020-12-19,19.7,6.2,12.2,0.0,0.0,2020,12,Dec,Winter
2020-12-20,20.9,7.1,13.4,0.0,0.0,2020,12,Dec,Winter
2020-12-21,19.6,7.9,13.2,0.0,0.0,2020,12,Dec,Winter
2020-12-22,21.0,7.9,14.1,0.0,0.0,2020,12,Dec,Winter
2020-12-23,21.2,6.2,13.9,0.0,0.0,2020,12,Dec,Winter
2020-12-24,21.8,6.8,13.8,0.0,0.0,2020,12,Dec,Winter
2020-12-25,20.9,6.4,13.3,0.0,0.0,2020,12,Dec,Winter
2020-12-26,20.1,6.6,12.8,0.0,0.0,2020,12,Dec,Winter
2020-12-27,22.0,9.3,14.9,0.2,0.2,2020,12,Dec,Winter
2020-12-28,17.8,6.8,12.0,0.0,0.0,2020,12,Dec,Winter
2020-12-29,16.5,5.4,10.3,0.0,0.0,2020,12,Dec,Winter
2020-12-30,16.5,5.1,9.7,0.0,0.0,2020,12,Dec,Winter
2020-12-31,17.0,4.9,9.7,0.0,0.0,2020,12,Dec,Winter
2021-01-01,18.0,3.5,10.5,0.0,0.0,2021,1,Jan,Winter
2021-01-02,18.5,9.7,13.7,4.5,4.5,2021,1,Jan,Winter
2021-01-03,21.0,12.3,16.0,8.1,8.1,2021,1,Jan,Winter
2021-01-04,22.3,12.9,16.6,5.6,5.6,2021,1,Jan,Winter
2021-01-05,21.8,13.9,17.5,2.8,2.8,2021,1,Jan,Winter
2021-01-06,21.8,14.8,17.5,2.7,2.7,2021,1,Jan,Winter
2021-01-07,19.5,11.1,14.9,0.0,0.0,2021,1,Jan,Winter
2021-01-08,19.0,9.0,13.4,0.0,0.0,2021,1,Jan,Winter
2021-01-09,20.0,11.1,14.9,0.0,0.0,2021,1,Jan,Winter
2021-01-10,17.7,8.7,12.3,0.0,0.0,2021,1,Jan,Winter
2021-01-11,17.9,7.3,11.6,0.0,0.0,2021,1,Jan,Winter
2021-01-12,18.2,6.8,11.4,0.0,0.0,2021,1,Jan,Winter
2021-01-13,18.5,5.9,10.9,0.0,0.0,2021,1,Jan,Winter
2021-01-14,18.8,4.8,11.3,0.0,0.0,2021,1,Jan,Winter
2021-01-15,19.5,8.0,12.3,0.0,0.0,2021,1,Jan,Winter
2021-01-16,17.1,5.3,10.3,0.0,0.0,2021,1,Jan,Winter
2021-01-17,19.0,6.7,11.4,0.0,0.0,2021,1,Jan,Winter
2021-01-18,18.1,10.4,13.4,3.0,3.0,2021,1,Jan,Winter
2021-01-19,21.0,10.1,14.6,0.0,0.0,2021,1,Jan,Winter
2021-01-20,20.0,10.1,14.2,0.0,0.0,2021,1,Jan,Winter
2021-01-21,20.5,9.3,13.7,0.0,0.0,2021,1,Jan,Winter
2021-01-22,21.2,7.4,13.4,0.0,0.0,2021,1,Jan,Winter
2021-01-23,21.0,8.9,14.2,0.0,0.0,2021,1,Jan,Winter
2021-01-24,19.1,9.0,13.1,0.0,0.0,2021,1,Jan,Winter
2021-01-25,18.2,6.5,11.5,0.0,0.0,2021,1,Jan,Winter
2021-01-26,18.3,7.2,11.7,0.0,0.0,2021,1,Jan,Winter
2021-01-27,18.8,6.6,11.7,0.0,0.0,2021,1,Jan,Winter
2021-01-28,18.1,5.6,10.8,0.0,0.0,2021,1,Jan,Winter
2021-01-29,18.6,5.9,11.7,0.0,0.0,2021,1,Jan,Winter
2021-01-30,19.0,6.5,12.0,0.0,0.0,2021,1,Jan,Winter
2021-01-31,20.5,5.3,12.5,0.0,0.0,2021,1,Jan,Winter
2021-02-01,22.5,7.1,14.3,0.0,0.0,2021,2,Feb,Winter
2021-02-02,23.5,7.6,15.1,0.0,0.0,2021,2,Feb,Winter
2021-02-03,23.9,11.9,17.2,0.1,0.1,2021,2,Feb,Winter
2021-02-04,21.5,10.6,15.6,11.0,11.0,2021,2,Feb,Winter
2021-02-05,19.7,8.4,13.4,0.0,0.0,2021,2,Feb,Winter
2021-02-06,20.0,8.8,13.9,0.0,0.0,2021,2,Feb,Winter
2021-02-07,21.2,9.6,14.7,0.0,0.0,2021,2,Feb,Winter
2021-02-08,22.4,8.6,15.0,0.0,0.0,2021,2,Feb,Winter
2021-02-09,24.0,10.1,16.6,0.0,0.0,2021,2,Feb,Winter
2021-02-10,25.3,11.8,17.7,0.0,0.0,2021,2,Feb,Winter
2021-02-11,24.0,11.3,17.0,0.0,0.0,2021,2,Feb,Winter
2021-02-12,24.5,11.2,17.2,0.0,0.0,2021,2,Feb,Winter
2021-02-13,24.1,11.6,16.9,0.0,0.0,2021,2,Feb,Winter
2021-02-14,25.6,12.2,18.2,0.0,0.0,2021,2,Feb,Winter
2021-02-15,27.0,12.1,18.9,0.0,0.0,2021,2,Feb,Winter
2021-02-16,26.9,12.2,18.8,0.0,0.0,2021,2,Feb,Winter
2021-02-17,25.6,11.6,18.1,0.0,0.0,2021,2,Feb,Winter
2021-02-18,25.5,11.5,18.3,0.0,0.0,2021,2,Feb,Winter
2021-02-19,25.5,11.1,17.9,0.0,0.0,2021,2,Feb,Winter
2021-02-20,25.9,11.8,18.0,0.0,0.0,2021,2,Feb,Winter
2021-02-21,25.9,11.7,18.7,0.0,0.0,2021,2,Feb,Winter
2021-02-22,27.4,12.7,19.5,0.0,0.0,2021,2,Feb,Winter
2021-02-23,29.5,13.1,21.5,0.0,0.0,2021,2,Feb,Winter
2021-02-24,30.1,13.6,22.0,0.0,0.0,2021,2,Feb,Winter
2021-02-25,30.2,13.6,22.5,0.0,0.0,2021,2,Feb,Winter
2021-02-26,30.9,15.5,23.2,0.0,0.0,2021,2,Feb,Winter
2021-02-27,30.4,19.0,24.1,0.0,0.0,2021,2,Feb,Winter
2021-02-28,29.9,16.9,22.2,0.0,0.0,2021,2,Feb,Winter
2021-03-01,27.5,14.3,20.4,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-02,27.5,14.7,20.7,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-03,29.4,15.1,22.3,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-04,31.4,15.1,23.7,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-05,30.1,15.9,22.6,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-06,30.6,15.3,22.6,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-07,33.2,15.4,24.8,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-08,31.1,19.1,24.7,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-09,32.2,18.5,24.7,0.2,0.2,2021,3,Mar,Spring/Pre-monsoon
2021-03-10,31.0,18.4,23.9,0.1,0.1,2021,3,Mar,Spring/Pre-monsoon
2021-03-11,32.6,16.6,24.8,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-12,30.5,18.0,23.4,0.7,0.7,2021,3,Mar,Spring/Pre-monsoon
2021-03-13,30.3,16.2,23.3,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-14,30.1,16.4,23.2,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-15,31.6,17.6,24.1,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-16,32.2,17.2,24.4,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-17,32.9,17.5,25.1,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-18,33.1,17.5,24.8,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-19,32.3,19.5,24.7,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-20,32.5,17.6,24.9,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-21,33.7,18.0,25.8,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-22,33.2,18.9,25.0,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-23,32.3,20.1,24.7,0.5,0.5,2021,3,Mar,Spring/Pre-monsoon
2021-03-24,31.1,16.9,24.4,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-25,30.5,16.7,23.5,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-26,30.9,16.2,23.6,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-27,32.8,17.8,25.6,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
2021-03-28,35.4,18.6,27.9,0.0,0.0,2021,3,Mar,Spring/Pre-monsoon
